adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 18, 'name': 'Drama'}]",,58529,tt0398013,hu,Dealer,"In an impressive follow up to his debut film Forest, Benedek Fliegauf tells the uncompromising story of a day in the life of a drug dealer. His clients include the leader of a religious sect, a friend who needs a final fix, a former lover who has had his child, a student, and a black marketeer. Fliegauf's film recreates life in a city that resembles a ghost town, an alienated world with its own priorities and realities. It is, he says '. an imaginary city with a strongly spiritualist atmosphere. This necropolis is the film's real protagonist'.",0.457814,/9GCPef3vIBp9mwfIfT8cdJzyGcl.jpg,[],"[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",2004-02-11,0.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Dealer,False,5.0,1.0
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",http://www.alittlebitzombie.com/,90118,tt1912982,en,A Little Bit Zombie,"Infected by a virus, a mild mannered HR manager attempts to fulfill his overwhelming desire for brains, all while trying to keep it together so as not to incur the wrath of his bridezilla-to-be.",1.623545,/yMLetKgZByWzWzGLyhMyUn6RHot.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2012-02-03,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"Dead or Alive, They're coming for Steve",A Little Bit Zombie,False,5.4,27.0
False,"{'id': 449750, 'name': 'Fanny Brice Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,39282,tt0073026,en,Funny Lady,"1930s in New York – The famous singer Fanny Brice has divorced her first husband Nicky Arnstein. During the depression she has trouble finding work as an artist but meets Billy Rose, a newcomer who writes lyrics and owns his own nightclub.",1.528577,/jQyvauYZyEiTD6Nj7jjdU03UonS.jpg,"[{'name': 'Columbia Pictures Corporation, Rastar Pictures', 'id': 43714}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-03-15,0.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How Lucky Can You Get,Funny Lady,False,5.1,24.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,62134,tt0133314,en,Paparazzi,Franck shows up in a gossip magazine photo behind a brawling TV star at a football match.,0.717324,/8hyqRH74fM5mSbdLsOoaeMdD1fw.jpg,"[{'name': 'Studio', 'id': 7074}, {'name': 'Rigolo Film 2000', 'id': 7194}, {'name': 'Rigolo Films 2000', 'id': 7195}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1998-04-29,0.0,109.0,[],Released,,Paparazzi,False,5.4,11.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,22289,tt0342804,en,My Flesh and Blood,"My Flesh and Blood is a 2003 documentary film by Jonathan Karsh chronicling a year in the life of the Tom family. The Tom family is notable as the mother, Susan, adopted eleven children, most of whom had serious disabilities or diseases. The film itself is notable for handling the sensitive subject matter in an unsentimental way that is more uplifting than one might expect.",0.178846,/roS6MY3qFOb3kMVyIFFoxhwptwC.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-01-17,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,My Flesh and Blood,False,6.2,5.0
False,,2500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,25284,tt0110308,en,The Last Seduction,"Looking to escape her unhappy marriage, villainous femme fatale Bridget Gregory (Linda Fiorentino) convinces her husband, Clay (Bill Pullman), to sell cocaine, then steals the profits and runs out on him. She stops in a small town en route to Chicago, where she ensnares her next conquest, insurance man Mike Swale (Peter Berg). After getting a job at his insurance company, Bridget convinces Mike to run a scam -- but things take a deadly turn when she recruits him to help get rid of her husband.",4.187079,/9gB7E2GPGURD2QbzlM6kSv5Uc94.jpg,"[{'name': 'October Films', 'id': 236}, {'name': 'Incorporated Television Company (ITC)', 'id': 15980}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-05-26,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She wants it all...,The Last Seduction,False,6.7,81.0
False,,23000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",,12651,tt0100133,en,Memphis Belle,"The ""Memphis Belle"" is a World War II bomber, piloted by a young crew on dangerous bombing raids into Europe. The crew only have to make one more bombing raid before they have finished their duty and can go home. In the briefing before their last flight, the crew discover that the target for the day is Dresden, a heavily-defended city that invariably causes many Allied casualties",8.854911,/47LvV0urbkr8fEGEZHijD0GZReS.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Enigma Productions', 'id': 7049}, {'name': 'Fujisankei Communication Group', 'id': 22038}, {'name': 'County Natwest Ventures', 'id': 89600}, {'name': 'British Satellite Broadcasting (BSB)', 'id': 89601}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-09-07,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Brave young men who rode on the wings of victory.,Memphis Belle,False,6.4,123.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,222731,tt0027443,en,Chatterbox,A country girl tries to talk her way into a stage career.,0.763784,/omMISDMykM5JHCOznu6NRc0zPgd.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1936-01-17,0.0,68.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Chatterbox,False,5.0,1.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,288789,tt3675568,en,Merchants of Doubt,Spin doctors spread misinformation and confusion among American citizens to delay progress on such important issues as global climate change.,1.743751,/fyz8ii2vknNk5CEZ49JdNahBuTt.jpg,"[{'name': 'Participant Media', 'id': 6735}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-11-08,192400.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How a handful of scientists obscured the truth on issues from tobacco smoke to global warming.,Merchants of Doubt,False,7.5,36.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,66944,tt1401672,hr,Sedamdeset i dva dana,"A family from isolated village in Lika makes a good living out of American pension earned by their late granddad Djuradj and received by his widow Nedja. The very existence of a family is threatened when Nedja dies, but the head of the family comes up with a cunning plan.",0.94711,/fTmRd9KCwVbQbbFy33Uz9EZcuJN.jpg,"[{'name': 'Hrvatska Radiotelevizija (HRT)', 'id': 20915}, {'name': 'Vans', 'id': 36746}, {'name': 'Interfilm', 'id': 60759}]","[{'iso_3166_1': 'HR', 'name': 'Croatia'}, {'iso_3166_1': 'RS', 'name': 'Serbia'}]",2010-07-20,0.0,93.0,"[{'iso_639_1': 'hr', 'name': 'Hrvatski'}]",Released,"Srećo, laku noć",Seventy-Two Days,False,6.0,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,84735,tt0083099,en,So Fine,"While trying to get his father out of a financial jam, a man comes up with an idea that turns into an unexpected overnight financial fashion success - the bottomless pants.",1.09807,/oBuNhORf8gEFGe9v483uJDRvO0X.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-09-25,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A revealing comedy.,So Fine,False,4.9,7.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,174787,tt0884842,en,Guerrilla: The Taking of Patty Hearst,"A documentary on the curious American domestic terrorist group, infamous for the 1974 kidnapping of Patty Hearst.",0.198801,/uBqr7zvoQb5QOtwhePobmqdsfwZ.jpg,"[{'name': 'Robert Stone Productions', 'id': 18720}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-11-26,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Guerrilla: The Taking of Patty Hearst,False,7.0,3.0
False,"{'id': 178117, 'name': ""The Emperor's New Groove Collection"", 'poster_path': '/gCRRjTXVnLrSQMpWGz1Bgz6Zy5Z.jpg', 'backdrop_path': '/aa0VAu78vDJH9ukK8ORBj1SROfR.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,13417,tt0401398,en,Kronk's New Groove,"Kronk, now chef and Head Delivery Boy of Mudka's Meat Hut, is fretting over the upcoming visit of his father. Kronk's father always disapproved of young Kronk's culinary interests and wished that Kronk instead would settle down with a wife and a large house on a hill.",7.680092,/wytTF8brxjjWnzjfEq6EZBLdnDI.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Toon City', 'id': 12203}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-12-05,0.0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Kronk's New Groove,False,6.0,233.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,47795,tt0096288,el,Τοπίο στην ομίχλη,Road movie about two children searching for their father who is supposed to live in Germany. Their obsession for this father figure will take them to the boundaries between childhood and adolescence.,2.127594,/t1PN0LDEK60sIIPq0wdW3DMhGYC.jpg,"[{'name': 'Paradis Films', 'id': 255}, {'name': 'Greek Film Center', 'id': 7254}, {'name': 'Greek Television ET-1', 'id': 10769}, {'name': 'La Sept', 'id': 16527}, {'name': 'Rai 2', 'id': 23119}, {'name': 'Sofinergie 1', 'id': 25513}, {'name': 'Basic Cinematografica', 'id': 25514}, {'name': ""Compagnie Generale d'Images"", 'id': 25515}, {'name': 'Theo Angelopoulos O.E.', 'id': 25516}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1988-01-01,0.0,127.0,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Landscape in the Mist,False,7.6,27.0
False,,3000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,351043,tt2837336,en,Amnesiac,"The story of a man who wakes up in bed suffering from memory loss after being in an accident, only to begin to suspect that his wife may not be his real wife and that a web of lies and deceit deepen inside the house where he soon finds himself a prisoner.",4.650079,/dlUD2hY6Ss7eUqjV1X08E18EZ1h.jpg,"[{'name': 'Infra-Red Pictures', 'id': 61428}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-08-14,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What he can't remember is killing him.,Amnesiac,False,4.1,52.0
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",http://disneychannel.disney.com/bad-hair-day,317198,tt3856042,en,Bad Hair Day,"The film is about a high school tech whiz (Laura Marano), who is determined to become prom queen. But on the big day, she suddenly wakes up having a bad hair day, and her destroyed prom dress, and everything that can go wrong, does go badly wrong. A police officer (Leigh-Allyn Baker) seeks the necklace that the teen somehow ends up possessing. Prom day goes really bad as the pair is pursued by a dogged jewel thief (Christian Campbell) on a wild ride cross around the city.",2.344304,/bD9mh1IFyYAmgpiNQbDBMO2bZrx.jpg,"[{'name': 'Muse Entertainment Enterprises', 'id': 6438}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2015-02-13,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Post Production,,Bad Hair Day,False,6.3,39.0
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,113523,tt0061592,en,Doomsday Machine,"Spies discover that the Red Chinese have built a ""doomsday machine"" capable of destroying the surface of the Earth, and that they plan to use it within a matter of days. Meanwhile, Project Astra, a manned U.S. space mission to Venus, is in its final hours before launch when it is taken over by the military and nearly half of its all-male crew is replaced by women. The reason for this becomes apparent when, shortly after Astra leaves orbit, the Earth is completely destroyed in a global cataclysm! Is the human race doomed? What dangers and wonders await the crew of the Astra on their journey to Venus?",0.7172,/qW90BL76PjM1r48BfJihWB9vu1W.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-01-01,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,See! The Earth Destroyed In A Nuclear Holocaust!,Doomsday Machine,False,4.3,5.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",,61391,tt0043469,en,Distant Drums,"After destroying a Seminole fort, American soldiers and their rescued companions must face the dangerous Everglades and hostile Indians in order to reach safety",6.578688,/fFtNfhsoRNprdv0PaFn0Nc6yeq6.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'United States Pictures', 'id': 11276}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-12-25,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Les aventures du capitaine Wyatt,Distant Drums,False,5.6,14.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,30698,tt0400435,en,The Five People You Meet In Heaven,"On his 83rd birthday, Eddie (Voight), a war vet and a maintenance worker at the Ruby Pier amusement park, dies while trying to save a girl who is sitting under a falling ride. When he awakens in the afterlife, he encounters five people with ties to his corporeal existence who help him understand the meaning of his life.",3.299518,/zA9bozeP1hfrpEEmK1bKFivhofF.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-12-05,0.0,180.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Five People You Meet In Heaven,False,6.9,30.0
False,,12,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,25610,tt0106156,en,The Tommyknockers,"The small town of Haven becomes a hot-bed of inventions all run by a strange green power device. The whole town is digging something up in the woods, and only an alcoholic poet can discover the secret of the Tommyknocker",9.156782,/7r9Ym2elnrDg4IUadSgyU0ZKnld.jpg,"[{'name': 'Konigsberg/Sanitsky Company', 'id': 15289}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-09,0.0,181.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,You can't run. You can't hide. You can only become... one of them.,The Tommyknockers,False,5.1,65.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",,189359,tt2780668,en,Marvin Gaye What's going on Life and Death of Marvin Gaye,The life and Tragic death of Marvin Gaye,0.004169,/o4Uni3qG8vwD8nCxSkylqZG9B6N.jpg,[],[],2005-03-01,0.0,60.0,[],Released,,Marvin Gaye What's going on Life and Death of Marvin Gaye,False,0.0,0.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,21741,tt0084043,en,Hail Columbia!,"The maiden voyage of Columbia, the first space shuttle, is recounted with footage shot on the ground and in space.",0.00551,/qdCQIlSx9dPDPiri3xvixpqyo8Q.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-01-01,0.0,37.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hail Columbia!,False,0.0,0.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,297721,tt3698118,ko,강남 1970,"A ""gangster noir"" set in the 1970s, when Gangnam, Seoul goes under development. Political powers and darker organizations collide as they seek to grab control of the influential and exclusive area.",2.368227,/eqvdGQq4BA3VW64AeFl6ykO1LVU.jpg,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2015-01-31,0.0,135.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Gangnam Blues,False,6.9,18.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,181267,tt2650192,en,Celestial Subway Lines/Salvaging Noise,"In Celestial Subway Lines/Salvaging Noise its story is told by director Ken Jacobs but without the conventional storyline. Using a modified magic lantern, an early type of image projector developed in the 17th century, he morphs, flickering images that look like photo-negatives.",0.07997,/h4o36O9JavEi6RPcaAiV69G8O7x.jpg,[],[],2005-01-01,0.0,68.0,[],Released,,Celestial Subway Lines/Salvaging Noise,False,8.5,2.0
False,,35000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",,1969,tt0416496,es,Bandidas,"Set in the late 19th century. When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.",19.294832,/6WnSdouYhXDowg9NrKY2fSV5o1W.jpg,"[{'name': 'Ultra Films', 'id': 828}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'TPS Star', 'id': 6586}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'A.J.O.Z. Films', 'id': 11473}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",2006-01-18,10496317.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Being BAD never looked so GOOD!,Bandidas,False,5.8,319.0
False,"{'id': 59567, 'name': 'Shanghai Noon Collection', 'poster_path': '/ni5KHVDmSGjdqdcf0sew2c2xZ37.jpg', 'backdrop_path': '/xkA3OKXATV7c0hIXoETdHXUIpE8.jpg'}",50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",,6038,tt0300471,en,Shanghai Knights,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.",7.469778,/g5BFUJPgv9CoGDyAX4XZFcEY36a.jpg,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Birnbaum / Barber Productions', 'id': 58262}, {'name': 'Jackie Chan Films Limited', 'id': 58263}, {'name': 'All Knight Productions', 'id': 58264}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-02-06,88323487.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,A Royal Kick In The Arse.,Shanghai Knights,False,6.0,707.0
